datetime_local,uptime_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,speed_mps,turn_rate_deg_s,gps_valid
2026-01-31 03:45:32,248894,462.000,-3913.000,6704.000,838.000,-424.000,-202.000,0.000,0.000,0
2026-01-31 03:45:32,248934,571.000,-3801.000,7737.000,-1092.000,342.000,-129.000,0.000,0.000,0
2026-01-31 03:45:32,248975,423.000,-4991.000,7261.000,-1283.000,197.000,-260.000,0.000,0.000,0
2026-01-31 03:45:32,249015,499.000,-4173.000,7116.000,624.000,-9.000,-164.000,0.000,0.000,0
2026-01-31 03:45:32,249054,498.000,-4142.000,7281.000,570.000,-52.000,172.000,0.000,0.000,0
2026-01-31 03:45:32,249094,540.000,-4303.000,7276.000,-21.000,-129.000,-53.000,0.000,0.000,0
2026-01-31 03:45:32,249134,551.000,-4153.000,7423.000,160.000,-251.000,-279.000,0.000,0.000,0
2026-01-31 03:45:32,249174,646.000,-3979.000,7254.000,318.000,-167.000,-89.000,0.000,0.000,0
2026-01-31 03:45:32,249214,457.000,-4195.000,7127.000,-30.000,34.000,41.000,0.000,0.000,0
2026-01-31 03:45:32,249254,511.000,-4030.000,6874.000,479.000,-224.000,-178.000,0.000,0.000,0
2026-01-31 03:45:32,249294,663.000,-3844.000,6793.000,481.000,-357.000,-209.000,0.000,0.000,0
2026-01-31 03:45:32,249334,2654.000,-4788.000,5512.000,725.000,-519.000,512.000,0.000,0.000,0
2026-01-31 03:45:32,249374,1758.000,-2487.000,6215.000,4637.000,-49.000,617.000,0.000,0.000,0
2026-01-31 03:45:32,249414,2203.000,-3789.000,5786.000,3111.000,-20.000,1990.000,0.000,0.000,0
2026-01-31 03:45:32,249454,1317.000,-3474.000,5863.000,3599.000,-173.000,2689.000,0.000,0.000,0
2026-01-31 03:45:32,249494,-1984.000,-2229.000,8148.000,4176.000,-413.000,2441.000,0.000,0.000,0
2026-01-31 03:45:32,249534,-1196.000,-818.000,10923.000,1070.000,-2883.000,2059.000,0.000,0.000,0
2026-01-31 03:45:32,249574,-38.000,-2669.000,10721.000,-609.000,-2121.000,1244.000,0.000,0.000,0
2026-01-31 03:45:32,249614,1139.000,-2694.000,9778.000,1616.000,93.000,411.000,0.000,0.000,0
2026-01-31 03:45:32,249654,1520.000,-2495.000,8709.000,1473.000,802.000,385.000,0.000,0.000,0
2026-01-31 03:45:32,249694,1227.000,-2805.000,7504.000,919.000,1358.000,668.000,0.000,0.000,0
2026-01-31 03:45:32,249734,339.000,-2465.000,7353.000,1370.000,1264.000,776.000,0.000,0.000,0
2026-01-31 03:45:32,249774,913.000,-1881.000,7469.000,1143.000,463.000,1043.000,0.000,0.000,0
2026-01-31 03:45:32,249814,708.000,-2098.000,7236.000,698.000,535.000,1480.000,0.000,0.000,0
2026-01-31 03:45:33,249854,901.000,-1871.000,7379.000,2043.000,400.000,1670.000,0.000,0.000,0
2026-01-31 03:45:33,249894,1151.000,-1259.000,7258.000,3032.000,561.000,1977.000,0.000,0.000,0
2026-01-31 03:45:33,249934,672.000,-1542.000,7643.000,3125.000,752.000,2210.000,0.000,0.000,0
2026-01-31 03:45:33,249974,-56.000,-926.000,8067.000,4282.000,680.000,2615.000,0.000,0.000,0
2026-01-31 03:45:33,250014,-73.000,-719.000,8529.000,4063.000,360.000,2942.000,0.000,0.000,0
2026-01-31 03:45:33,250054,-281.000,-101.000,8638.000,4236.000,622.000,3448.000,0.000,0.000,0
2026-01-31 03:45:33,250094,-319.000,362.000,8545.000,4005.000,711.000,3856.000,0.000,0.000,0
2026-01-31 03:45:33,250134,8.000,1078.000,8262.000,4090.000,1139.000,4347.000,0.000,0.000,0
2026-01-31 03:45:33,250174,-285.000,1124.000,7938.000,3492.000,1622.000,4838.000,0.000,0.000,0
2026-01-31 03:45:33,250214,-199.000,1762.000,7523.000,4492.000,1643.000,4984.000,0.000,0.000,0
2026-01-31 03:45:33,250254,-1205.000,2821.000,7525.000,4520.000,1900.000,4925.000,0.000,0.000,0
2026-01-31 03:45:33,250294,-1550.000,2558.000,8243.000,3102.000,998.000,4874.000,0.000,0.000,0
2026-01-31 03:45:33,250334,-1147.000,3268.000,7622.000,3452.000,546.000,4378.000,0.000,0.000,0
2026-01-31 03:45:33,250374,-1242.000,3462.000,8951.000,1588.000,-501.000,3273.000,0.000,0.000,0
2026-01-31 03:45:33,250414,-725.000,3350.000,9030.000,1499.000,-329.000,2503.000,0.000,0.000,0
2026-01-31 03:45:33,250454,-751.000,2588.000,8586.000,-930.000,-628.000,2436.000,0.000,0.000,0
2026-01-31 03:45:33,250494,-361.000,2343.000,7542.000,-262.000,-1185.000,1836.000,0.000,0.000,0
2026-01-31 03:45:33,250534,-264.000,3802.000,7303.000,1196.000,-1649.000,1352.000,0.000,0.000,0
2026-01-31 03:45:33,250574,536.000,3647.000,7678.000,-677.000,-2240.000,1147.000,0.000,0.000,0
2026-01-31 03:45:33,250617,891.000,3528.000,7437.000,144.000,-2187.000,427.000,0.000,0.000,0
2026-01-31 03:45:33,250657,1211.000,3595.000,7902.000,33.000,-2223.000,186.000,0.000,0.000,0
2026-01-31 03:45:33,250694,1325.000,3192.000,7643.000,-217.000,-2170.000,139.000,0.000,0.000,0
2026-01-31 03:45:33,250734,1564.000,2268.000,8786.000,-346.000,-965.000,720.000,0.000,0.000,0
2026-01-31 03:45:33,250774,1773.000,2962.000,7800.000,771.000,-666.000,824.000,0.000,0.000,0
2026-01-31 03:45:33,250814,1342.000,2542.000,6796.000,-404.000,-589.000,898.000,0.000,0.000,0
2026-01-31 03:45:34,250854,2355.000,2373.000,7615.000,70.000,-1183.000,629.000,0.000,0.000,0
2026-01-31 03:45:34,250894,2732.000,3614.000,8011.000,-1.000,-735.000,853.000,0.000,0.000,0
2026-01-31 03:45:34,250934,2753.000,3854.000,8018.000,369.000,-375.000,652.000,0.000,0.000,0
2026-01-31 03:45:34,250974,2643.000,3588.000,7770.000,442.000,-83.000,389.000,0.000,0.000,0
2026-01-31 03:45:34,251014,1771.000,2868.000,7177.000,112.000,205.000,190.000,0.000,0.000,0
2026-01-31 03:45:34,251054,1927.000,3351.000,7941.000,255.000,-32.000,182.000,0.000,0.000,0
2026-01-31 03:45:34,251094,1730.000,2925.000,7807.000,-286.000,183.000,243.000,0.000,0.000,0
2026-01-31 03:45:34,251134,2150.000,3091.000,7441.000,557.000,1.000,56.000,0.000,0.000,0
2026-01-31 03:45:34,251174,1855.000,3197.000,7385.000,187.000,109.000,43.000,0.000,0.000,0
2026-01-31 03:45:34,251214,1903.000,3102.000,7725.000,-59.000,51.000,-39.000,0.000,0.000,0
2026-01-31 03:45:34,251254,1785.000,3130.000,7664.000,156.000,17.000,-71.000,0.000,0.000,0
2026-01-31 03:45:34,251294,1805.000,2997.000,7310.000,-29.000,79.000,-91.000,0.000,0.000,0
2026-01-31 03:45:34,251334,2138.000,3116.000,7561.000,-146.000,-32.000,-164.000,0.000,0.000,0
2026-01-31 03:45:34,251374,1892.000,3050.000,7358.000,50.000,77.000,-158.000,0.000,0.000,0
2026-01-31 03:45:34,251414,1854.000,3299.000,7460.000,74.000,99.000,-114.000,0.000,0.000,0
2026-01-31 03:45:34,251454,1791.000,3118.000,7681.000,-63.000,123.000,-18.000,0.000,0.000,0
2026-01-31 03:45:34,251494,1743.000,3030.000,7468.000,6.000,100.000,2.000,0.000,0.000,0
2026-01-31 03:45:34,251534,1855.000,2965.000,7608.000,-159.000,0.000,-27.000,0.000,0.000,0
2026-01-31 03:45:34,251574,1814.000,3005.000,7757.000,-105.000,9.000,-30.000,0.000,0.000,0
2026-01-31 03:45:34,251614,1793.000,3152.000,7594.000,95.000,-4.000,9.000,0.000,0.000,0
2026-01-31 03:45:34,251654,1806.000,3076.000,7408.000,46.000,0.000,63.000,0.000,0.000,0
2026-01-31 03:45:34,251694,1868.000,3092.000,7650.000,-7.000,37.000,80.000,0.000,0.000,0
2026-01-31 03:45:34,251734,1731.000,3166.000,7478.000,80.000,120.000,87.000,0.000,0.000,0
2026-01-31 03:45:34,251774,1825.000,3150.000,7480.000,-7.000,67.000,79.000,0.000,0.000,0
2026-01-31 03:45:34,251814,1784.000,3010.000,7674.000,-63.000,109.000,71.000,0.000,0.000,0
2026-01-31 03:45:35,251854,1774.000,3108.000,7521.000,94.000,64.000,64.000,0.000,0.000,0
2026-01-31 03:45:35,251894,1828.000,3129.000,7597.000,-115.000,5.000,46.000,0.000,0.000,0
2026-01-31 03:45:35,251934,1751.000,2931.000,7627.000,-101.000,-5.000,39.000,0.000,0.000,0
2026-01-31 03:45:35,251974,1804.000,3022.000,7480.000,-12.000,-42.000,49.000,0.000,0.000,0
2026-01-31 03:45:35,252014,1883.000,3075.000,7585.000,-108.000,-13.000,45.000,0.000,0.000,0
2026-01-31 03:45:35,252054,1793.000,3086.000,7533.000,81.000,-16.000,44.000,0.000,0.000,0
2026-01-31 03:45:35,252094,1772.000,3089.000,7584.000,-55.000,2.000,61.000,0.000,0.000,0
2026-01-31 03:45:35,252134,1721.000,3030.000,7664.000,-182.000,8.000,63.000,0.000,0.000,0
2026-01-31 03:45:35,252174,1844.000,3150.000,7571.000,91.000,-44.000,40.000,0.000,0.000,0
2026-01-31 03:45:35,252214,1906.000,2913.000,7547.000,-164.000,-45.000,36.000,0.000,0.000,0
2026-01-31 03:45:35,252254,1697.000,3065.000,7623.000,-161.000,-8.000,47.000,0.000,0.000,0
2026-01-31 03:45:35,252294,1846.000,3184.000,7592.000,-29.000,30.000,18.000,0.000,0.000,0
2026-01-31 03:45:35,252334,1854.000,2816.000,7491.000,-331.000,57.000,45.000,0.000,0.000,0
2026-01-31 03:45:35,252374,1939.000,3016.000,7596.000,-132.000,17.000,6.000,0.000,0.000,0
2026-01-31 03:45:35,252414,1923.000,2883.000,7784.000,-205.000,19.000,5.000,0.000,0.000,0
2026-01-31 03:45:35,252454,1806.000,2919.000,7560.000,-38.000,55.000,27.000,0.000,0.000,0
2026-01-31 03:45:35,252494,1877.000,2907.000,7573.000,-36.000,32.000,56.000,0.000,0.000,0
2026-01-31 03:45:35,252534,1878.000,2915.000,7689.000,-91.000,-8.000,38.000,0.000,0.000,0
2026-01-31 03:45:35,252574,1767.000,2917.000,7655.000,-25.000,11.000,28.000,0.000,0.000,0
2026-01-31 03:45:35,252614,1876.000,2922.000,7550.000,-24.000,-20.000,20.000,0.000,0.000,0
2026-01-31 03:45:35,252654,1856.000,3013.000,7646.000,-36.000,-2.000,7.000,0.000,0.000,0
2026-01-31 03:45:35,252694,1857.000,2803.000,7628.000,-117.000,12.000,50.000,0.000,0.000,0
2026-01-31 03:45:35,252734,1816.000,2955.000,7638.000,30.000,29.000,30.000,0.000,0.000,0
2026-01-31 03:45:35,252774,1834.000,2869.000,7633.000,-72.000,59.000,65.000,0.000,0.000,0
2026-01-31 03:45:35,252814,1876.000,2963.000,7574.000,0.000,22.000,34.000,0.000,0.000,0
2026-01-31 03:45:36,252854,1823.000,2852.000,7691.000,-90.000,-6.000,12.000,0.000,0.000,0
2026-01-31 03:45:36,252897,1839.000,2877.000,7616.000,-62.000,2.000,-31.000,0.000,0.000,0
2026-01-31 03:45:36,252934,1854.000,2876.000,7584.000,-50.000,9.000,-33.000,0.000,0.000,0
2026-01-31 03:45:36,252974,1835.000,2924.000,7618.000,-30.000,29.000,-47.000,0.000,0.000,0
2026-01-31 03:45:36,253014,1857.000,2875.000,7693.000,-28.000,64.000,-43.000,0.000,0.000,0
2026-01-31 03:45:36,253054,1820.000,2847.000,7679.000,-104.000,63.000,-3.000,0.000,0.000,0
2026-01-31 03:45:36,253094,1792.000,2822.000,7758.000,-79.000,-4.000,29.000,0.000,0.000,0
2026-01-31 03:45:36,253134,1206.000,2668.000,8637.000,-608.000,421.000,172.000,0.000,0.000,0
2026-01-31 03:45:36,253174,2817.000,2984.000,7609.000,726.000,-784.000,380.000,0.000,0.000,0
2026-01-31 03:45:36,253214,1528.000,3350.000,7968.000,-393.000,1030.000,426.000,0.000,0.000,0
2026-01-31 03:45:36,253254,2502.000,2686.000,6743.000,-256.000,-649.000,345.000,0.000,0.000,0
2026-01-31 03:45:36,253294,1150.000,2612.000,7674.000,-84.000,560.000,63.000,0.000,0.000,0
2026-01-31 03:45:36,253334,1297.000,2998.000,8283.000,-96.000,-95.000,106.000,0.000,0.000,0
2026-01-31 03:45:36,253374,856.000,1787.000,8478.000,-1030.000,637.000,359.000,0.000,0.000,0
2026-01-31 03:45:36,253414,3628.000,2585.000,6742.000,-38.000,-776.000,264.000,0.000,0.000,0
2026-01-31 03:45:36,253454,1269.000,3655.000,7175.000,-116.000,169.000,-474.000,0.000,0.000,0
2026-01-31 03:45:36,253494,-362.000,2928.000,9139.000,-1763.000,286.000,-307.000,0.000,0.000,0
2026-01-31 03:45:36,253534,631.000,2370.000,8427.000,-211.000,-69.000,24.000,0.000,0.000,0
2026-01-31 03:45:36,253574,184.000,1855.000,8062.000,-735.000,181.000,380.000,0.000,0.000,0
2026-01-31 03:45:36,253614,923.000,1986.000,8023.000,-696.000,-38.000,346.000,0.000,0.000,0
2026-01-31 03:45:36,253654,1060.000,1842.000,8337.000,-751.000,89.000,286.000,0.000,0.000,0
2026-01-31 03:45:36,253694,-114.000,1643.000,7781.000,-1094.000,577.000,482.000,0.000,0.000,0
2026-01-31 03:45:36,253734,-349.000,2185.000,9096.000,-923.000,506.000,534.000,0.000,0.000,0
2026-01-31 03:45:36,253774,5.000,1598.000,8989.000,-1360.000,561.000,1001.000,0.000,0.000,0
2026-01-31 03:45:36,253814,342.000,2402.000,8482.000,-797.000,651.000,1339.000,0.000,0.000,0
2026-01-31 03:45:37,253854,-218.000,2576.000,9250.000,-1250.000,982.000,1214.000,0.000,0.000,0
2026-01-31 03:45:37,253894,1596.000,1499.000,7693.000,-631.000,286.000,1278.000,0.000,0.000,0
2026-01-31 03:45:37,253934,-1704.000,1032.000,8118.000,-1731.000,1691.000,1141.000,0.000,0.000,0
2026-01-31 03:45:37,253974,263.000,2494.000,8665.000,-84.000,148.000,1056.000,0.000,0.000,0
2026-01-31 03:45:37,254014,-162.000,967.000,8383.000,-1935.000,871.000,1374.000,0.000,0.000,0
2026-01-31 03:45:37,254054,-522.000,1340.000,8295.000,-1097.000,1190.000,1167.000,0.000,0.000,0
2026-01-31 03:45:37,254094,-1013.000,1315.000,8526.000,-1313.000,505.000,1104.000,0.000,0.000,0
2026-01-31 03:45:37,254134,425.000,1749.000,9504.000,-614.000,-317.000,1138.000,0.000,0.000,0
2026-01-31 03:45:37,254174,730.000,811.000,7619.000,-1210.000,-101.000,1073.000,0.000,0.000,0
2026-01-31 03:45:37,254214,-971.000,1589.000,8013.000,-1161.000,1203.000,-92.000,0.000,0.000,0
2026-01-31 03:45:37,254254,2490.000,-632.000,6375.000,-944.000,-1496.000,1018.000,0.000,0.000,0
2026-01-31 03:45:37,254294,-531.000,1920.000,7696.000,645.000,750.000,-37.000,0.000,0.000,0
2026-01-31 03:45:37,254334,430.000,939.000,8190.000,-808.000,913.000,-468.000,0.000,0.000,0
2026-01-31 03:45:37,254374,2980.000,-790.000,6601.000,214.000,-1624.000,820.000,0.000,0.000,0
2026-01-31 03:45:37,254414,-183.000,713.000,8010.000,1441.000,460.000,182.000,0.000,0.000,0
2026-01-31 03:45:37,254454,-1435.000,1421.000,9485.000,790.000,1106.000,-733.000,0.000,0.000,0
2026-01-31 03:45:37,254494,-350.000,940.000,8172.000,-63.000,68.000,-815.000,0.000,0.000,0
2026-01-31 03:45:37,254534,-290.000,1054.000,8534.000,143.000,-529.000,-708.000,0.000,0.000,0
2026-01-31 03:45:37,254574,-184.000,938.000,9312.000,90.000,605.000,-571.000,0.000,0.000,0
2026-01-31 03:45:37,254614,-1367.000,552.000,8976.000,-168.000,725.000,-821.000,0.000,0.000,0
2026-01-31 03:45:37,254654,-1947.000,1165.000,8197.000,5.000,235.000,-1027.000,0.000,0.000,0
2026-01-31 03:45:37,254694,1593.000,1371.000,9338.000,-425.000,-1793.000,-918.000,0.000,0.000,0
2026-01-31 03:45:37,254734,2067.000,190.000,6153.000,481.000,-460.000,-1305.000,0.000,0.000,0
2026-01-31 03:45:37,254774,-177.000,2559.000,9691.000,293.000,-1669.000,-1538.000,0.000,0.000,0
2026-01-31 03:45:37,254814,2791.000,1501.000,9079.000,-1956.000,-1412.000,-470.000,0.000,0.000,0
2026-01-31 03:45:38,254854,830.000,1200.000,8546.000,-441.000,-1026.000,-936.000,0.000,0.000,0
2026-01-31 03:45:38,254897,3222.000,546.000,7589.000,-1642.000,-371.000,-173.000,0.000,0.000,0
2026-01-31 03:45:38,254934,3485.000,1038.000,6282.000,-718.000,-194.000,-133.000,0.000,0.000,0
2026-01-31 03:45:38,254974,3341.000,2809.000,7413.000,-556.000,848.000,-556.000,0.000,0.000,0
2026-01-31 03:45:38,255014,4034.000,750.000,6648.000,-1375.000,742.000,-632.000,0.000,0.000,0
2026-01-31 03:45:38,255054,-159.000,-2719.000,8564.000,-1613.000,887.000,-1270.000,0.000,0.000,0
2026-01-31 03:45:38,255094,1710.000,1558.000,8647.000,1508.000,-113.000,-1212.000,0.000,0.000,0
2026-01-31 03:45:38,255134,1114.000,-1183.000,7729.000,-1030.000,66.000,-768.000,0.000,0.000,0
2026-01-31 03:45:38,255174,980.000,1838.000,8936.000,650.000,459.000,-1073.000,0.000,0.000,0
2026-01-31 03:45:38,255214,809.000,-11.000,7935.000,-675.000,802.000,-893.000,0.000,0.000,0
2026-01-31 03:45:38,255254,2230.000,1504.000,8461.000,167.000,441.000,-641.000,0.000,0.000,0
2026-01-31 03:45:38,255294,1455.000,1339.000,8484.000,-519.000,1119.000,-845.000,0.000,0.000,0
2026-01-31 03:45:38,255334,1367.000,1180.000,8911.000,-1413.000,370.000,-1129.000,0.000,0.000,0
2026-01-31 03:45:38,255374,491.000,774.000,8453.000,-1485.000,563.000,-1586.000,0.000,0.000,0
2026-01-31 03:45:38,255414,1123.000,1927.000,9177.000,-1556.000,28.000,-1952.000,0.000,0.000,0
2026-01-31 03:45:38,255454,-51.000,1101.000,8411.000,-1698.000,-524.000,-1701.000,0.000,0.000,0
2026-01-31 03:45:38,255494,3506.000,828.000,7622.000,-1748.000,-1482.000,-777.000,0.000,0.000,0
2026-01-31 03:45:38,255534,3100.000,396.000,7746.000,-1808.000,377.000,-1600.000,0.000,0.000,0
2026-01-31 03:45:38,255574,601.000,486.000,7606.000,-1046.000,1823.000,-2189.000,0.000,0.000,0
2026-01-31 03:45:38,255614,1073.000,600.000,7976.000,-398.000,1408.000,-1775.000,0.000,0.000,0
