datetime_local,uptime_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,speed_mps,turn_rate_deg_s,gps_valid
2026-01-31 16:04:41,1436494,267.000,-4989.000,5081.000,382.000,1174.000,911.000,0.000,0.000,0
2026-01-31 16:04:41,1436534,2669.000,-5631.000,6266.000,1173.000,-2897.000,-745.000,0.000,0.000,0
2026-01-31 16:04:41,1436574,2373.000,-4740.000,6544.000,1795.000,567.000,-134.000,0.000,0.000,0
2026-01-31 16:04:41,1436614,1770.000,-4701.000,6710.000,-134.000,-372.000,208.000,0.000,0.000,0
2026-01-31 16:04:41,1436654,2136.000,-5056.000,6611.000,254.000,-60.000,-179.000,0.000,0.000,0
2026-01-31 16:04:41,1436694,2062.000,-4868.000,6880.000,430.000,347.000,-225.000,0.000,0.000,0
2026-01-31 16:04:41,1436734,1865.000,-4804.000,6693.000,-222.000,-234.000,-30.000,0.000,0.000,0
2026-01-31 16:04:41,1436774,2062.000,-4897.000,6442.000,-151.000,-106.000,90.000,0.000,0.000,0
2026-01-31 16:04:41,1436814,1877.000,-4868.000,6562.000,654.000,457.000,-17.000,0.000,0.000,0
2026-01-31 16:04:41,1436854,1849.000,-4772.000,6979.000,324.000,246.000,-68.000,0.000,0.000,0
2026-01-31 16:04:41,1436894,2121.000,-4889.000,7220.000,-750.000,-1015.000,244.000,0.000,0.000,0
2026-01-31 16:04:41,1436934,2005.000,-5002.000,6336.000,-617.000,-1738.000,541.000,0.000,0.000,0
2026-01-31 16:04:41,1436974,1991.000,-5045.000,6474.000,542.000,-2151.000,852.000,0.000,0.000,0
2026-01-31 16:04:41,1437014,2376.000,-5171.000,6659.000,138.000,-1285.000,465.000,0.000,0.000,0
2026-01-31 16:04:41,1437054,2463.000,-5110.000,6606.000,-81.000,-470.000,234.000,0.000,0.000,0
2026-01-31 16:04:41,1437094,2448.000,-4932.000,6509.000,-86.000,239.000,-57.000,0.000,0.000,0
2026-01-31 16:04:41,1437134,2443.000,-4770.000,6628.000,-92.000,240.000,-96.000,0.000,0.000,0
2026-01-31 16:04:41,1437174,2462.000,-4777.000,6545.000,-376.000,-35.000,6.000,0.000,0.000,0
2026-01-31 16:04:41,1437214,2565.000,-4897.000,6356.000,-337.000,-107.000,42.000,0.000,0.000,0
2026-01-31 16:04:41,1437254,2281.000,-4760.000,6271.000,-238.000,167.000,5.000,0.000,0.000,0
2026-01-31 16:04:42,1437294,2336.000,-4920.000,6254.000,-315.000,67.000,19.000,0.000,0.000,0
2026-01-31 16:04:42,1437334,2496.000,-5174.000,6055.000,-474.000,-293.000,29.000,0.000,0.000,0
2026-01-31 16:04:42,1437374,2188.000,-4908.000,5843.000,-319.000,78.000,-73.000,0.000,0.000,0
2026-01-31 16:04:42,1437414,2889.000,-5507.000,6112.000,-91.000,22.000,-52.000,0.000,0.000,0
2026-01-31 16:04:42,1437454,2310.000,-5221.000,6620.000,-281.000,190.000,514.000,0.000,0.000,0
2026-01-31 16:04:42,1437494,2486.000,-5206.000,6211.000,185.000,252.000,-7.000,0.000,0.000,0
2026-01-31 16:04:42,1437534,2218.000,-5040.000,6215.000,-395.000,-621.000,358.000,0.000,0.000,0
2026-01-31 16:04:42,1437574,2245.000,-4852.000,6993.000,70.000,774.000,-327.000,0.000,0.000,0
2026-01-31 16:04:42,1437614,2074.000,-4796.000,6934.000,359.000,1030.000,-761.000,0.000,0.000,0
2026-01-31 16:04:42,1437654,2049.000,-4877.000,6237.000,-20.000,92.000,-408.000,0.000,0.000,0
2026-01-31 16:04:42,1437694,2675.000,-5087.000,6379.000,-448.000,-775.000,-107.000,0.000,0.000,0
2026-01-31 16:04:42,1437734,2525.000,-5164.000,6322.000,-285.000,684.000,-333.000,0.000,0.000,0
2026-01-31 16:04:42,1437774,2337.000,-5226.000,6346.000,-667.000,1065.000,-212.000,0.000,0.000,0
2026-01-31 16:04:42,1437814,2076.000,-5221.000,6343.000,-1293.000,1288.000,-352.000,0.000,0.000,0
2026-01-31 16:04:42,1437854,2330.000,-5310.000,6353.000,-1374.000,2532.000,-1223.000,0.000,0.000,0
2026-01-31 16:04:42,1437894,2125.000,-5478.000,6195.000,-683.000,1455.000,-201.000,0.000,0.000,0
2026-01-31 16:04:42,1437934,1981.000,-5467.000,6344.000,-262.000,1582.000,-238.000,0.000,0.000,0
2026-01-31 16:04:42,1437974,1887.000,-5348.000,6322.000,-696.000,1042.000,-160.000,0.000,0.000,0
2026-01-31 16:04:42,1438014,1671.000,-5378.000,6314.000,-264.000,979.000,-12.000,0.000,0.000,0
2026-01-31 16:04:42,1438054,1544.000,-5383.000,5903.000,-256.000,804.000,31.000,0.000,0.000,0
2026-01-31 16:04:42,1438094,1259.000,-4770.000,6873.000,305.000,-7.000,-43.000,0.000,0.000,0
2026-01-31 16:04:42,1438134,2904.000,-5967.000,5859.000,-704.000,-498.000,-1396.000,0.000,0.000,0
2026-01-31 16:04:42,1438174,1720.000,-5484.000,5887.000,533.000,434.000,168.000,0.000,0.000,0
