datetime_local,uptime_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,speed_mps,turn_rate_deg_s,gps_valid
2026-01-31 14:19:22,10068574,3569.000,-696.000,7526.000,-502.000,283.000,153.000,0.000,-3.820,1
2026-01-31 14:19:22,10068614,3207.000,-588.000,7590.000,-329.000,503.000,276.000,0.000,-3.820,1
2026-01-31 14:19:22,10068655,2906.000,-838.000,7630.000,-470.000,443.000,352.000,0.000,-3.820,1
2026-01-31 14:19:22,10068694,2912.000,-623.000,7588.000,-194.000,286.000,251.000,0.000,-3.820,1
2026-01-31 14:19:22,10068734,3146.000,-686.000,7497.000,-243.000,87.000,56.000,0.000,-3.820,1
2026-01-31 14:19:22,10068774,3264.000,-777.000,7483.000,-156.000,-65.000,24.000,0.000,-3.820,1
2026-01-31 14:19:22,10068814,3321.000,-621.000,7588.000,114.000,-81.000,64.000,0.000,-3.820,1
2026-01-31 14:19:22,10068854,3235.000,-609.000,7631.000,127.000,-103.000,49.000,0.000,-3.820,1
2026-01-31 14:19:22,10068894,3251.000,-668.000,7616.000,159.000,-162.000,36.000,0.000,-3.820,1
2026-01-31 14:19:22,10068934,3320.000,-819.000,7530.000,158.000,-158.000,113.000,0.000,-3.820,1
2026-01-31 14:19:22,10068974,3520.000,-908.000,7354.000,473.000,38.000,366.000,0.000,-3.820,1
2026-01-31 14:19:22,10069014,4235.000,-1277.000,6675.000,1160.000,406.000,746.000,0.000,-3.820,1
2026-01-31 14:19:23,10069054,4733.000,-1169.000,6193.000,2928.000,936.000,1574.000,0.000,-3.820,1
2026-01-31 14:19:23,10069094,4997.000,-1004.000,6318.000,4617.000,1298.000,2661.000,0.000,-3.820,1
2026-01-31 14:19:23,10069134,4907.000,-918.000,6180.000,7347.000,1987.000,4157.000,0.000,-3.820,1
2026-01-31 14:19:23,10069174,4999.000,466.000,5655.000,10512.000,3254.000,5436.000,0.000,-3.820,1
2026-01-31 14:19:23,10069214,3074.000,2324.000,6393.000,12344.000,4392.000,6156.000,0.000,-3.820,1
2026-01-31 14:19:23,10069254,2222.000,4376.000,5633.000,12897.000,4939.000,6252.000,0.000,-3.820,1
2026-01-31 14:19:23,10069294,1802.000,5811.000,5157.000,12459.000,6379.000,5322.000,0.000,-3.820,1
2026-01-31 14:19:23,10069334,670.000,6000.000,4857.000,11455.000,5798.000,4701.000,0.000,-3.820,1
2026-01-31 14:19:23,10069374,296.000,7844.000,4518.000,11167.000,4728.000,3592.000,0.000,-3.820,1
2026-01-31 14:19:23,10069414,582.000,7858.000,3885.000,9012.000,4493.000,2176.000,0.000,-3.820,1
2026-01-31 14:19:23,10069454,389.000,7983.000,3702.000,7800.000,4229.000,1285.000,0.000,-3.820,1
2026-01-31 14:19:23,10069494,446.000,7524.000,3449.000,6686.000,4297.000,188.000,0.000,-3.820,1
2026-01-31 14:19:23,10069534,664.000,8160.000,2860.000,6046.000,4393.000,-388.000,0.000,3.360,1
2026-01-31 14:19:23,10069574,447.000,7497.000,2569.000,4826.000,4749.000,-860.000,0.000,3.360,1
2026-01-31 14:19:23,10069614,178.000,7680.000,2389.000,4985.000,5011.000,-674.000,0.000,3.360,1
2026-01-31 14:19:23,10069654,-565.000,9282.000,2984.000,4362.000,5022.000,-873.000,0.000,3.360,1
2026-01-31 14:19:23,10069694,-979.000,8628.000,2919.000,2143.000,5476.000,-879.000,0.000,3.360,1
2026-01-31 14:19:23,10069734,-1086.000,8327.000,2931.000,1267.000,4828.000,-410.000,0.000,3.360,1
2026-01-31 14:19:23,10069774,-1106.000,9114.000,3585.000,436.000,4096.000,-284.000,0.000,3.360,1
2026-01-31 14:19:23,10069814,-938.000,9549.000,3725.000,-2140.000,4075.000,-308.000,0.000,3.360,1
2026-01-31 14:19:23,10069854,-1257.000,9810.000,3346.000,-6347.000,3691.000,-336.000,0.000,3.360,1
2026-01-31 14:19:23,10069894,-2205.000,9276.000,3086.000,-12231.000,2252.000,-703.000,0.000,3.360,1
2026-01-31 14:19:23,10069934,-2680.000,3420.000,2756.000,-15912.000,630.000,475.000,0.000,3.360,1
2026-01-31 14:19:23,10069974,-2706.000,1543.000,3093.000,-6357.000,-685.000,2543.000,0.000,3.360,1
2026-01-31 14:19:23,10070014,-2061.000,6082.000,2908.000,3788.000,-2691.000,4047.000,0.000,3.360,1
2026-01-31 14:19:24,10070054,-1688.000,11124.000,3517.000,10806.000,-3544.000,-648.000,0.000,3.360,1
2026-01-31 14:19:24,10070094,-350.000,10501.000,3725.000,16019.000,-2161.000,-3335.000,0.000,3.360,1
2026-01-31 14:19:24,10070134,102.000,11115.000,1795.000,15973.000,-933.000,-3659.000,0.000,3.360,1
2026-01-31 14:19:24,10070174,1375.000,11414.000,207.000,10497.000,-2065.000,-1574.000,0.000,3.360,1
2026-01-31 14:19:24,10070214,1437.000,9268.000,74.000,5178.000,-3282.000,-481.000,0.000,3.360,1
2026-01-31 14:19:24,10070257,988.000,7537.000,44.000,563.000,-4195.000,-943.000,0.000,3.360,1
2026-01-31 14:19:24,10070296,54.000,6275.000,-552.000,-2669.000,-3156.000,-1689.000,0.000,3.360,1
