datetime_local,uptime_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,speed_mps,turn_rate_deg_s,gps_valid
2026-01-31 12:44:49,4395614,1960.000,-2502.000,8174.000,1493.000,920.000,-681.000,0.000,0.000,0
2026-01-31 12:44:49,4395654,1862.000,-3307.000,7420.000,-25.000,667.000,16.000,0.000,0.000,0
2026-01-31 12:44:49,4395694,1258.000,-2990.000,7572.000,258.000,497.000,325.000,0.000,0.000,0
2026-01-31 12:44:49,4395734,1471.000,-3082.000,7613.000,-81.000,215.000,357.000,0.000,0.000,0
2026-01-31 12:44:49,4395774,1414.000,-2863.000,7527.000,-67.000,134.000,287.000,0.000,0.000,0
2026-01-31 12:44:49,4395814,1589.000,-3004.000,7551.000,65.000,-245.000,193.000,0.000,0.000,0
2026-01-31 12:44:49,4395854,1643.000,-2785.000,7780.000,223.000,-299.000,118.000,0.000,0.000,0
2026-01-31 12:44:49,4395894,1750.000,-2866.000,7798.000,214.000,-223.000,-28.000,0.000,0.000,0
2026-01-31 12:44:49,4395934,1614.000,-3028.000,7799.000,82.000,-182.000,-137.000,0.000,0.000,0
2026-01-31 12:44:49,4395974,1822.000,-2949.000,7789.000,252.000,-76.000,-52.000,0.000,0.000,0
2026-01-31 12:44:49,4396014,2008.000,-3041.000,7879.000,272.000,246.000,215.000,0.000,0.000,0
2026-01-31 12:44:50,4396054,2127.000,-2958.000,7842.000,289.000,611.000,561.000,0.000,0.000,0
2026-01-31 12:44:50,4396094,1576.000,-2658.000,7907.000,223.000,816.000,737.000,0.000,0.000,0
2026-01-31 12:44:50,4396134,1165.000,-3213.000,7812.000,-110.000,629.000,647.000,0.000,0.000,0
2026-01-31 12:44:50,4396174,987.000,-2789.000,7639.000,213.000,388.000,491.000,0.000,0.000,0
2026-01-31 12:44:50,4396214,1017.000,-2815.000,7645.000,21.000,60.000,139.000,0.000,0.000,0
2026-01-31 12:44:50,4396254,1245.000,-2969.000,7644.000,292.000,-54.000,81.000,0.000,0.000,0
2026-01-31 12:44:50,4396294,1507.000,-2958.000,7760.000,817.000,-21.000,82.000,0.000,0.000,0
2026-01-31 12:44:50,4396334,1370.000,-2323.000,7943.000,1004.000,109.000,7.000,0.000,0.000,0
2026-01-31 12:44:50,4396374,1348.000,-2818.000,7942.000,389.000,168.000,-32.000,0.000,0.000,0
2026-01-31 12:44:50,4396414,1129.000,-2525.000,7916.000,422.000,213.000,-23.000,0.000,0.000,0
2026-01-31 12:44:50,4396454,1102.000,-2556.000,7788.000,114.000,-47.000,-123.000,0.000,0.000,0
2026-01-31 12:44:50,4396494,1235.000,-2493.000,7799.000,45.000,-117.000,-145.000,0.000,0.000,0
2026-01-31 12:44:50,4396534,1329.000,-2600.000,7796.000,19.000,-142.000,-152.000,0.000,0.000,0
2026-01-31 12:44:50,4396574,1491.000,-2667.000,7913.000,164.000,-45.000,11.000,0.000,0.000,0
2026-01-31 12:44:50,4396614,1555.000,-2539.000,7987.000,181.000,93.000,102.000,0.000,0.000,0
2026-01-31 12:44:50,4396654,1404.000,-2616.000,8138.000,196.000,410.000,234.000,0.000,0.000,0
2026-01-31 12:44:50,4396694,1094.000,-2413.000,8077.000,25.000,401.000,205.000,0.000,0.000,0
2026-01-31 12:44:50,4396734,1224.000,-2872.000,7765.000,-259.000,259.000,32.000,0.000,0.000,0
2026-01-31 12:44:50,4396774,1163.000,-2510.000,7765.000,70.000,96.000,181.000,0.000,0.000,0
2026-01-31 12:44:50,4396814,1285.000,-2459.000,7809.000,-46.000,-12.000,69.000,0.000,0.000,0
2026-01-31 12:44:50,4396854,1337.000,-2842.000,7800.000,33.000,121.000,201.000,0.000,0.000,0
2026-01-31 12:44:50,4396894,1114.000,-2607.000,7780.000,149.000,-33.000,317.000,0.000,0.000,0
2026-01-31 12:44:50,4396934,1104.000,-2636.000,7658.000,11.000,-302.000,351.000,0.000,0.000,0
2026-01-31 12:44:50,4396974,1247.000,-2395.000,8297.000,416.000,-334.000,31.000,0.000,0.000,0
2026-01-31 12:44:50,4397014,1509.000,-2130.000,8170.000,870.000,392.000,-262.000,0.000,0.000,0
2026-01-31 12:44:51,4397054,1350.000,-2817.000,7657.000,319.000,525.000,76.000,0.000,0.000,0
2026-01-31 12:44:51,4397094,1230.000,-2681.000,7735.000,660.000,443.000,368.000,0.000,0.000,0
2026-01-31 12:44:51,4397134,867.000,-2208.000,7967.000,868.000,339.000,461.000,0.000,0.000,0
2026-01-31 12:44:51,4397174,921.000,-2177.000,7838.000,419.000,78.000,303.000,0.000,0.000,0
2026-01-31 12:44:51,4397214,1068.000,-2442.000,7856.000,54.000,-206.000,189.000,0.000,0.000,0
2026-01-31 12:44:51,4397254,1350.000,-2370.000,7868.000,648.000,-214.000,345.000,0.000,0.000,0
2026-01-31 12:44:51,4397294,1092.000,-2038.000,8056.000,673.000,-94.000,385.000,0.000,0.000,0
2026-01-31 12:44:51,4397334,762.000,-2087.000,8043.000,712.000,68.000,300.000,0.000,0.000,0
2026-01-31 12:44:51,4397376,959.000,-2107.000,8000.000,794.000,269.000,233.000,0.000,0.000,0
2026-01-31 12:44:51,4397416,971.000,-1848.000,7966.000,929.000,407.000,239.000,0.000,0.000,0
2026-01-31 12:44:51,4397454,1103.000,-1917.000,7762.000,670.000,622.000,261.000,0.000,0.000,0
2026-01-31 12:44:51,4397494,1313.000,-1908.000,7383.000,1181.000,966.000,316.000,0.000,0.000,0
2026-01-31 12:44:51,4397534,1199.000,-1480.000,7471.000,1788.000,1285.000,461.000,0.000,0.000,0
2026-01-31 12:44:51,4397574,1108.000,-1472.000,7248.000,2272.000,1524.000,720.000,0.000,0.000,0
2026-01-31 12:44:51,4397614,770.000,-1014.000,7468.000,2747.000,1591.000,1069.000,0.000,0.000,0
2026-01-31 12:44:51,4397654,-30.000,-865.000,7896.000,2870.000,1463.000,1168.000,0.000,0.000,0
2026-01-31 12:44:51,4397694,-36.000,-477.000,7969.000,3499.000,1232.000,1276.000,0.000,0.000,0
2026-01-31 12:44:51,4397734,-703.000,168.000,8307.000,3319.000,701.000,1354.000,0.000,0.000,0
2026-01-31 12:44:51,4397774,487.000,-160.000,8675.000,4031.000,936.000,1271.000,0.000,0.000,0
2026-01-31 12:44:51,4397814,-283.000,2058.000,8151.000,5117.000,661.000,1194.000,0.000,0.000,0
2026-01-31 12:44:51,4397854,-279.000,1458.000,8818.000,3737.000,401.000,754.000,0.000,0.000,0
2026-01-31 12:44:51,4397894,-598.000,1539.000,8487.000,4175.000,909.000,871.000,0.000,0.000,0
2026-01-31 12:44:51,4397934,-550.000,1908.000,8323.000,3734.000,935.000,795.000,0.000,0.000,0
2026-01-31 12:44:51,4397974,-149.000,2364.000,8391.000,3710.000,720.000,710.000,0.000,0.000,0
2026-01-31 12:44:51,4398014,801.000,1940.000,8023.000,3015.000,93.000,1114.000,0.000,0.000,0
2026-01-31 12:44:52,4398054,932.000,2130.000,7651.000,3765.000,64.000,2344.000,0.000,0.000,0
2026-01-31 12:44:52,4398094,868.000,1660.000,6726.000,4753.000,925.000,5406.000,0.000,0.000,0
2026-01-31 12:44:52,4398134,1054.000,3221.000,5791.000,7889.000,610.000,7339.000,0.000,0.000,0
2026-01-31 12:44:52,4398174,1048.000,4135.000,5457.000,7987.000,-274.000,8369.000,0.000,0.000,0
2026-01-31 12:44:52,4398214,1047.000,3654.000,4938.000,8117.000,-1712.000,9376.000,0.000,0.000,0
2026-01-31 12:44:52,4398254,1665.000,4229.000,4833.000,8384.000,-3803.000,10651.000,0.000,0.000,0
2026-01-31 12:44:52,4398294,3105.000,4829.000,4777.000,8115.000,-6061.000,11869.000,0.000,0.000,0
2026-01-31 12:44:52,4398334,5203.000,6471.000,4599.000,6888.000,-7536.000,12399.000,0.000,0.000,0
2026-01-31 12:44:52,4398374,6945.000,6248.000,3498.000,1880.000,-8904.000,12983.000,0.000,0.000,0
