datetime_local,uptime_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,speed_mps,turn_rate_deg_s,gps_valid
2026-01-29 15:03:52,221333,8001.984,2259.152,-658.802,15.669,99.491,248.404,0.000,0.000,1
2026-01-29 15:03:52,221373,7953.302,2417.093,-765.450,-278.130,-138.703,-184.932,0.000,0.000,1
2026-01-29 15:03:52,221413,7746.038,1914.396,-1444.844,-339.737,344.823,-275.225,0.000,0.000,1
2026-01-29 15:03:52,221453,8056.738,2024.467,-804.566,94.767,-25.869,-105.760,0.000,0.000,1
2026-01-29 15:03:52,221493,7992.948,5408.063,-880.683,-165.781,-473.084,68.328,0.144,0.000,1
2026-01-29 15:03:52,221533,8319.091,-792.503,-621.989,-51.315,89.756,652.667,0.031,0.000,1
2026-01-29 15:03:52,221573,7705.017,1051.154,-430.775,-207.602,-12.749,-205.144,0.000,0.000,1
2026-01-29 15:03:52,221613,8156.786,5606.425,-1211.891,-115.270,192.379,220.290,0.159,0.000,1
2026-01-29 15:03:52,221653,8377.819,1118.504,-667.088,-109.149,-156.236,-166.936,0.111,0.000,1
2026-01-29 15:03:52,221693,7894.351,-829.869,-604.471,311.906,-153.767,-61.719,0.000,0.000,1
2026-01-29 15:03:52,221733,8335.429,3347.486,-569.069,273.153,84.750,-246.552,0.071,0.000,0
2026-01-29 15:03:52,221773,8081.736,4002.183,-390.782,17.249,-95.099,155.035,0.152,0.000,1
2026-01-29 15:03:52,221813,8117.561,-1670.532,-624.825,-183.929,91.004,41.279,0.000,0.000,1
2026-01-29 15:03:52,221853,7829.422,3236.564,-315.094,99.948,-279.129,-45.505,0.069,0.000,1
2026-01-29 15:03:52,221893,8154.808,3279.137,-788.849,-307.585,-10.100,-40.523,0.129,0.000,1
2026-01-29 15:03:52,221933,7869.909,-892.627,-952.259,270.363,286.324,74.733,0.000,0.000,1
2026-01-29 15:03:52,221973,8098.466,1908.995,-278.215,-77.694,-34.315,0.143,0.000,0.000,1
2026-01-29 15:03:52,222013,8332.245,1577.062,-863.305,-107.570,-298.065,-186.031,0.000,0.000,1
2026-01-29 15:03:52,222053,7841.619,6453.923,-684.262,235.487,-338.211,-40.228,0.178,0.000,1
2026-01-29 15:03:52,222093,8066.193,-1567.032,-972.069,-20.540,412.975,291.530,0.012,0.000,1
2026-01-29 15:03:52,222133,7950.848,6445.105,-127.134,-186.745,-291.376,-74.419,0.187,0.000,1
2026-01-29 15:03:52,222173,7975.418,-2047.209,-705.164,-185.789,44.331,324.925,0.000,0.000,1
2026-01-29 15:03:52,222213,8221.526,2014.118,-473.868,104.771,83.090,-48.430,0.000,0.000,1
2026-01-29 15:03:52,222253,7737.160,1280.288,-299.445,215.104,210.387,210.544,0.000,0.000,1
2026-01-29 15:03:52,222293,8242.440,4580.378,-859.910,-149.243,65.325,64.719,0.124,0.000,1
2026-01-29 15:03:53,222333,8066.154,1970.163,-993.435,443.247,-220.482,-56.655,0.116,0.000,1
2026-01-29 15:03:53,222373,8196.062,-1010.891,-796.885,69.245,175.391,-182.879,0.000,0.000,1
2026-01-29 15:03:53,222413,7960.168,3827.237,-1073.357,-272.342,-322.261,-51.427,0.081,0.000,1
2026-01-29 15:03:53,222453,8224.424,3256.167,-666.900,431.884,16.968,-433.114,0.131,0.000,1
