datetime_local,uptime_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,speed_mps,turn_rate_deg_s,gps_valid
2026-01-29 21:40:39,634008,67.000,-1822.000,8322.000,684.000,495.000,11.000,0.000,0.000,0
2026-01-29 21:40:39,634048,-309.000,-1825.000,8095.000,49.000,452.000,-41.000,0.000,0.000,0
2026-01-29 21:40:39,634088,-140.000,-2054.000,7579.000,-276.000,2.000,-1.000,0.000,0.000,0
2026-01-29 21:40:39,634128,-89.000,-1946.000,7908.000,-63.000,-238.000,-68.000,0.000,0.000,0
2026-01-29 21:40:39,634168,-24.000,-1977.000,8049.000,-124.000,-293.000,6.000,0.000,0.000,0
2026-01-29 21:40:39,634208,-36.000,-1914.000,8197.000,-23.000,-179.000,45.000,0.000,0.000,0
2026-01-29 21:40:39,634248,-62.000,-1954.000,8279.000,-9.000,-91.000,33.000,0.000,0.000,0
2026-01-29 21:40:39,634288,-87.000,-2030.000,8226.000,8.000,-61.000,-25.000,0.000,0.000,0
2026-01-29 21:40:39,634328,-35.000,-2057.000,8241.000,17.000,-7.000,-31.000,0.000,0.000,0
2026-01-29 21:40:39,634368,-17.000,-2064.000,8153.000,-90.000,12.000,10.000,0.000,0.000,0
2026-01-29 21:40:40,634408,-24.000,-2040.000,8083.000,-65.000,38.000,30.000,0.000,0.000,0
2026-01-29 21:40:40,634448,-47.000,-2054.000,8067.000,-103.000,8.000,8.000,0.000,0.000,0
2026-01-29 21:40:40,634488,-62.000,-2034.000,8071.000,-72.000,-14.000,-5.000,0.000,0.000,0
2026-01-29 21:40:40,634528,-46.000,-2022.000,8106.000,-87.000,-50.000,-26.000,0.000,0.000,0
2026-01-29 21:40:40,634568,-40.000,-1984.000,8158.000,-158.000,-68.000,-44.000,0.000,0.000,0
2026-01-29 21:40:40,634608,-74.000,-2097.000,8118.000,-202.000,-59.000,-77.000,0.000,0.000,0
2026-01-29 21:40:40,634648,-167.000,-2108.000,8132.000,-74.000,-32.000,-133.000,0.000,0.000,0
2026-01-29 21:40:40,634688,-294.000,-2024.000,8178.000,-118.000,-46.000,-221.000,0.000,0.000,0
2026-01-29 21:40:40,634728,-363.000,-1911.000,8177.000,-324.000,-42.000,-382.000,0.000,0.000,0
2026-01-29 21:40:40,634768,-390.000,-1797.000,8170.000,-505.000,30.000,-690.000,0.000,0.000,0
2026-01-29 21:40:40,634808,-566.000,-1975.000,8012.000,-503.000,199.000,-1056.000,0.000,0.000,0
2026-01-29 21:40:40,634848,-559.000,-1834.000,7706.000,77.000,329.000,-1406.000,0.000,0.000,0
2026-01-29 21:40:40,634888,-480.000,-1569.000,8076.000,58.000,407.000,-1864.000,0.000,0.000,0
2026-01-29 21:40:40,634928,-491.000,-1904.000,7791.000,-246.000,579.000,-2078.000,0.000,0.000,0
2026-01-29 21:40:40,634968,-457.000,-2954.000,7616.000,-681.000,657.000,-2888.000,0.000,0.000,0
2026-01-29 21:40:40,635008,-1270.000,-1319.000,8388.000,3216.000,1981.000,-2781.000,0.000,0.000,0
2026-01-29 21:40:40,635048,-1169.000,-1420.000,8783.000,2643.000,1536.000,-1675.000,0.000,0.000,0
2026-01-29 21:40:40,635088,-435.000,-1244.000,8157.000,2772.000,2014.000,-2413.000,0.000,0.000,0
2026-01-29 21:40:40,635128,-1213.000,-717.000,8871.000,3631.000,2403.000,-1550.000,0.000,0.000,0
2026-01-29 21:40:40,635168,-629.000,-627.000,8350.000,2128.000,1480.000,-1208.000,0.000,0.000,0
2026-01-29 21:40:40,635208,-854.000,-708.000,7886.000,-365.000,1059.000,-955.000,0.000,0.000,0
2026-01-29 21:40:40,635248,-932.000,-1244.000,8088.000,-952.000,940.000,-330.000,0.000,0.000,0
2026-01-29 21:40:40,635288,662.000,-91.000,8050.000,-122.000,846.000,-2365.000,0.000,0.000,0
2026-01-29 21:40:40,635328,-601.000,-1551.000,9589.000,-2024.000,222.000,-3185.000,0.000,0.000,0
2026-01-29 21:40:40,635368,338.000,-254.000,10291.000,-4681.000,-865.000,-4117.000,0.000,0.000,0
2026-01-29 21:40:41,635408,2150.000,-5200.000,10018.000,1724.000,2838.000,-2091.000,0.000,0.000,0
2026-01-29 21:40:41,635448,833.000,-1081.000,10269.000,8164.000,7128.000,-1101.000,0.000,0.000,0
2026-01-29 21:40:41,635488,-360.000,98.000,6951.000,11434.000,8651.000,-583.000,0.000,0.000,0
2026-01-29 21:40:41,635528,-4343.000,1536.000,5153.000,11194.000,8460.000,-1351.000,0.000,0.000,0
2026-01-29 21:40:41,635568,-7403.000,252.000,5368.000,2959.000,3749.000,-2192.000,0.000,0.000,0
2026-01-29 21:40:41,635608,-6096.000,-2284.000,4860.000,-3195.000,-1080.000,-2056.000,0.000,0.000,0
2026-01-29 21:40:41,635648,-3395.000,1340.000,7800.000,-2279.000,-2805.000,-2126.000,0.000,0.000,0
2026-01-29 21:40:41,635688,-676.000,5580.000,10702.000,-5379.000,-939.000,-3295.000,0.000,0.000,0
2026-01-29 21:40:41,635728,-107.000,-2739.000,9989.000,-6829.000,727.000,-2502.000,0.000,0.000,0
